series_title,imdb_rating,age_of_series,r_rated,no_of_seasons,sentiment,multiple_platforms,netflix,hulu,prime_video,true_crime,world_war,award_winning,serial_killer,emmy_award,love,genre_gameshow,genre_animation,genre_children,genre_crime,genre_drama,genre_anime,genre_comedy,genre_documentary,genre_reality,genre_fiction,genre_actionadventure,genre_homegarden,genre_standuptalk
Dr. Jeff: Rocky Mountain Vet,8.9,5,0,6,-0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Monster Garage,5.9,18,0,5,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hunting ISIS,8.3,2,0,1,0.1027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Nabari no Ou,6.5,12,0,1,-0.7845,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Casagrandes,6.5,1,0,1,0.7096,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Evermoor,6.1,6,0,2,-0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lone Star Law,7.9,4,0,8,-0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
I Just Want My Pants Back,6.5,9,0,1,0.7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Archibald's Next Big Thing,7.8,1,0,2,0.7088,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bamboo Blade,7.3,13,0,1,-0.6049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Dogs 101,8.0,12,0,4,-0.5574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Filinta : Bir Osmanlı Polisiyesi,6.7,6,0,2,0.9409,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Hills,3.5,14,0,7,-0.7717,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Genius Junior,7.5,2,0,1,0.91,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yard Crashers,7.5,12,0,17,0.5994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Princess Connect! Re:Dive,6.3,0,0,1,0.9569,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Special A,7.3,12,0,1,0.9381,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Impossible Engineering,7.3,5,0,4,0.0258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fifth Gear,6.3,18,0,28,0.6786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All or Nothing: The Dallas Cowboys,7.7,2,1,5,0.128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wicked Attraction,7.2,12,0,6,0.4364,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Strange Hill High,7.1,7,0,2,0.1226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clifford's Puppy Days,6.7,17,0,2,0.34,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Dark Knight,5.3,20,0,2,0.7951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hang Ups,6.4,2,0,1,-0.6249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The French Chef,8.7,57,0,10,0.5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Carnival Eats,7.4,6,0,9,0.9134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troopers,8.0,9,0,1,-0.5574,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Nanny 911,5.4,16,0,4,0.3818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hero Mask,6.1,2,0,2,-0.5574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Maniac,6.9,5,0,1,0.9638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Real People,7.1,41,0,6,0.8834,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rage of Bahamut Virgin Soul,7.3,3,0,1,-0.8126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Noein: To Your Other Self,7.6,15,0,1,-0.5346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Warriors of Liberty City,6.7,2,1,1,0.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Gymkhana Files,8.0,2,1,1,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Live PD Presents: PD Cam,8.1,2,0,4,0.2732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Smoking,7.5,2,1,1,0.4939,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Magic School Bus Rides Again,6.2,3,0,2,0.7003,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Bridge,7.0,10,1,2,-0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Blippi,8.1,6,0,3,0.946,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VR Troopers,5.7,26,0,2,-0.6852,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Vincent,7.3,15,0,2,0.4364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Disappearance,7.4,5,0,1,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Jep & Jessica: Growing the Dynasty,6.9,4,0,2,0.8744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Slow Burn,7.3,0,0,1,-0.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Mansfield Park,6.7,37,0,1,0.9751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Whole Truth,6.5,10,0,1,-0.8519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Akiba's Trip The Animation,5.9,3,1,1,-0.7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Late Night with Seth Meyers,6.1,6,0,9,0.9819,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Yu-Gi-Oh! Zexal,4.8,9,0,3,0.3331,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Story of Maths,8.0,12,0,1,0.2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Angry Birds Toons,6.2,7,0,9,-0.8806,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
The Syndicate,7.6,8,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Twelve Forever,6.6,1,0,1,0.7264,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
America's National Parks,7.8,5,0,3,-0.1027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Major Lazer,7.5,5,1,1,-0.4588,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Conspiracy,6.2,5,0,2,-0.8689,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DreamKeeper,7.6,17,0,1,0.7334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pound Puppies,6.3,10,0,3,0.7351,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Molly of Denali,9.0,1,0,1,0.9522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Kicks,6.9,4,0,1,0.261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Larva,7.3,9,0,4,0.6705,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
True and the Rainbow Kingdom,7.0,3,0,4,0.9595,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Glasslip,5.0,6,0,1,0.973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Cyberwar,7.7,4,0,2,0.2732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Examination of Conscience,7.9,1,1,1,-0.9022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Fancy Nancy,5.3,2,0,4,0.7096,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Horrid Henry,6.2,14,0,5,-0.7845,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wayside,6.1,13,0,2,-0.1082,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Amnesia,7.1,16,0,1,0.296,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
La Femme Musketeer,5.7,16,0,1,0.9493,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Monroe,7.6,9,0,2,0.4215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Guard,5.3,12,0,3,0.8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
In Contempt,6.2,2,0,1,0.0661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Transformers: Combiner Wars,5.6,4,0,3,-0.8271,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Shirley Temple's Storybook,7.6,62,0,2,-0.7506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Patrona,7.4,7,0,1,-0.872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Unknown Hitman: The Story of El Cholo Adrián,7.1,3,0,2,-0.0516,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Phantom in the Twilight,6.4,2,0,1,0.5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Fungies!,8.2,0,0,1,0.9738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Texas Metal,7.3,3,0,3,0.3182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Re:Mind,5.0,3,1,1,-0.8666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Vanilla Ice Project,6.3,10,0,9,0.6124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Count Arthur Strong,7.6,7,0,3,0.9752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tyler Perry's Meet the Browns,7.3,11,0,5,0.9657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Larry Charles' Dangerous World of Comedy,7.3,1,1,1,0.3612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bizarre,8.1,40,0,1,0.8683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Cleaners,6.3,7,0,2,0.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Ghost Hunters International,5.7,12,0,3,-0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Soul Man,5.7,8,0,5,0.8614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Deadwax,6.7,2,1,1,-0.8885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Cuba Libre Story,7.7,4,0,1,-0.5106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ancient Impossible,7.5,5,0,1,0.3582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
WildC.A.T.S,6.7,26,0,1,-0.0828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Time of Death,8.6,7,1,1,0.1779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Coach Snoop,6.8,4,0,2,0.6124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
In the Night Garden,6.5,13,0,3,0.5965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Storage Wars: Texas,5.1,9,0,3,-0.7287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Project Mc²,6.0,5,0,6,0.8442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Raw,7.3,12,0,5,0.886,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
One Bad Choice,6.3,5,0,1,-0.8555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bitchin' Rides,7.5,6,0,6,0.0772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Unexplained Files,7.3,7,0,2,-0.5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Misadventures of Romesh Ranganathan,7.9,2,0,2,0.6061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Science Fell in Love, So I Tried to Prove It",6.8,0,0,1,0.9865,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Psychic Kids,6.0,12,0,3,-0.2168,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Adventures of Paddington Bear,7.1,23,0,3,0.8442,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Wagner,7.7,37,0,1,0.6486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Midwinter of the Spirit,6.3,5,0,1,-0.8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buddy vs. Duff,5.2,1,0,3,0.9022,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
My Kitchen Rules,7.1,10,0,11,0.9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Veil,7.5,62,0,1,-0.5719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burst Angel,6.6,16,0,1,0.695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Betrayed,7.6,4,0,4,-0.8271,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Angela Anaconda,4.6,21,0,3,0.7184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bizaardvark,3.6,4,0,4,0.9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Drinky Crow Show,6.2,12,1,1,0.4364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18 to Life,6.0,10,0,2,-0.3612,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Body Cam,8.2,2,0,3,-0.886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Da Vinci's City Hall,7.9,15,0,1,-0.0258,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fresh Off the Boat,7.9,8,0,4,0.8126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Saint Seiya Saintia Sho,7.3,2,0,1,-0.5574,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gold Rush: Parker's Trail,7.0,3,0,4,-0.5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Desert Flippers,7.2,4,0,3,0.7951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Cop Craft,6.8,1,0,1,-0.8762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Ryuo's Work is Never Done!,6.0,2,0,1,0.7469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Mamon,7.4,5,0,1,-0.1027,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Almost Happy,6.7,0,0,1,0.9326,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nellyville,8.2,6,0,2,0.2714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pup Academy,6.6,1,0,1,0.9618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
My House,7.7,2,0,1,0.7003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Skatoony,7.0,10,0,2,0.1779,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Public Enemies,7.1,8,0,1,-0.9735,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Killer Women with Piers Morgan,6.5,4,0,2,-0.9604,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Noah's Ark,3.9,21,0,2,0.5829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Shattered,6.2,10,0,2,-0.9231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Minute to Win It,5.1,10,0,2,0.987,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Camping,4.9,2,1,1,-0.7184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Persona,6.6,1,0,1,-0.0772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Charlie Rose,7.6,29,0,48,0.5106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ambition of Oda Nobuna,6.5,8,0,1,0.8261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Swift and Shift Couriers,7.6,12,1,2,0.9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Not Safe for Work,7.2,5,1,1,0.7179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Gordon Behind Bars,7.4,8,0,1,-0.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Gator Boys,7.0,8,0,6,-0.6705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sanford,6.9,40,0,2,0.847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Bering Sea Gold: Under The Ice,6.7,8,0,3,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
JourneyQuest,7.9,10,0,3,0.872,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Demon Lord, Retry!",6.7,1,0,1,-0.7146,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Nurses Who Kill,5.9,4,0,3,-0.9708,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Creature Comforts,8.0,13,0,1,0.9182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
The Octonauts,6.4,7,0,5,0.9549,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Rugged Justice,8.1,5,0,3,0.8204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Snooki & Jwoww,3.2,8,0,4,0.8024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
The Ellen Show,6.0,19,0,1,0.8115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Taste,6.2,7,0,3,0.8261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Let's Go Luna!,7.0,2,0,1,0.717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Nobodies,5.5,3,0,2,0.6983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hollywood Medium With Tyler Henry,5.7,4,0,4,0.6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Murder Call,7.2,23,0,3,-0.9047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Neil Gaiman's Likely Stories,6.4,4,0,1,0.5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Titan Maximum,7.1,11,1,1,0.6573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
The Six Wives of Henry VIII,8.0,19,0,1,-0.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Teen Mom: Young + Pregnant,5.1,2,0,3,0.0516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Enemies: The President, Justice & the FBI",6.8,2,0,1,0.5256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nancy Drew,6.8,25,0,1,0.8261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Game On!,6.4,0,0,1,0.7443,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Magia Record: Puella Magi Madoka Magica Side Story,6.5,0,0,1,0.3566,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Metástasis,2.5,6,0,1,-0.9468,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Beginning of Life: The Series,7.6,4,0,1,-0.5267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chio's School Road,7.3,2,0,1,0.719,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Undercover High,6.8,2,0,2,0.7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MotorWeek,7.6,39,0,16,0.9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Noddy, Toyland Detective",6.9,4,0,2,0.1779,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Infinite Worlds of H.G. Wells,7.6,19,0,1,0.9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
My Parents Are Aliens,6.8,21,0,9,0.6786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Dragonaut: The Resonance,6.5,13,0,1,-0.9784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Mothers-in-Law,7.5,53,0,2,0.9017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wild Sri Lanka,8.5,5,0,1,-0.7935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Broken Blade,7.0,6,1,1,0.4497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Sacred Blacksmith,6.7,11,0,1,0.7918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Spirit Riding Free: Riding Academy,7.6,0,0,2,0.8885,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"If My Favorite Pop Idol Made It to the Budokan, I Would Die",6.9,0,0,1,0.7385,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
VICE,7.9,0,0,1,-0.2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ACCA: 13-Territory Inspection Dept.,7.0,3,0,1,0.9094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
72 Dangerous Animals: Asia,6.6,2,0,1,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where the Heart Is,6.5,23,0,10,0.8807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jeopardy! The Greatest of All Time,8.6,0,0,1,0.9346,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
From Darkness,5.6,5,1,1,-0.8885,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Fary: Hexagone,6.4,0,0,2,0.5423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The Legend of William Tell,7.2,22,0,1,0.9822,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wicked Tuna: Outer Banks,6.5,6,0,7,-0.6249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Job Lot,7.1,7,0,3,0.1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
